,Name_FG,Tm,mean_batspeed,mean_swinglength,attack_angle,PA,AB,AVG,OBP,SLG,OPS,wOBA,wRC+,Name_SC,batter_cluster
290,Aaron Schunk,COL,67.71935483870968,6.537096774193548,12.384999674165597,98,94,0.234042553,0.265306122,0.329787234,0.595093356,0.2568972663781078,49.47098782779353,"Schunk, Aaron",3
291,Marcus Semien,TEX,68.43577075098814,7.548616600790513,13.088437122327589,718,650,0.236923076,0.307799442,0.39076923,0.698568672,0.3058828076337302,98.97228367035244,"Semien, Marcus",4
292,Nick Senzel,CHW,68.17485714285715,7.348000000000001,10.696443301685814,267,236,0.194915254,0.283018867,0.330508474,0.613527341,0.2733363888480447,73.34590351742294,"Senzel, Nick",2
293,Brian Serven,TOR,70.72631578947369,7.463157894736843,38.07170638744738,71,63,0.158730158,0.242857142,0.222222222,0.465079364,0.217058378458023,37.82198235150038,"Serven, Brian",4
294,Zack Short,ATL,69.11794871794872,6.864102564102564,20.914497397090354,88,70,0.128571428,0.282352941,0.171428571,0.453781512,0.2284897039918338,44.06838548311526,"Short, Zack",1
295,Jose Siri,TBR,72.24608294930876,7.848847926267282,20.79648412903796,448,402,0.186567164,0.254504504,0.365671641,0.620176145,0.2707812407532254,78.31388509339176,"Siri, Jose",4
296,Austin Slater,BAL,71.10467289719627,6.804672897196262,20.16426547682351,212,177,0.209039548,0.320754716,0.265536723,0.586291439,0.2734358378176419,76.36256352605918,"Slater, Austin",1
297,Will Smith,LAD,67.97820163487738,7.214986376021798,21.09430802264676,544,476,0.247899159,0.327205882,0.432773109,0.759978991,0.3257519090928996,110.61832240025323,"Smith, Will",2
298,Donovan Solano,SDP,66.79190476190476,6.914285714285715,8.920885220425612,309,283,0.286219081,0.343042071,0.41696113,0.760003201,0.3331028579894007,117.54443126774406,"Solano, Donovan",2
299,Jorge Soler,ATL,75.41526946107784,7.660179640718563,14.45052570807849,574,493,0.24137931,0.338003502,0.442190669,0.780194171,0.3397771031342955,119.3728177950439,"Soler, Jorge",4
300,Edmundo Sosa,PHI,73.00419161676648,8.067664670658683,11.721896165722525,274,249,0.257028112,0.3125,0.421686746,0.734186746,0.3184949926593724,103.44599328011223,"Sosa, Edmundo",3
301,Lenyn Sosa,CHW,71.8830258302583,7.314760147601476,16.34407463951445,369,351,0.253561253,0.283378746,0.358974358,0.642353104,0.2797869694688932,80.08731737440891,"Sosa, Lenyn",3
302,George Springer,TOR,71.02442748091603,7.3402035623409665,13.0213640274912,614,545,0.220183486,0.303425774,0.370642201,0.674067975,0.2983212936760745,94.98397643994454,"Springer III, George",4
303,Jacob Stallings,COL,67.5078313253012,7.16144578313253,13.7182447576369,281,243,0.263374485,0.357142857,0.452674897,0.809817754,0.352632313646296,113.90723690811366,"Stallings, Jacob",2
304,Giancarlo Stanton,NYY,81.57516339869281,8.531372549019608,11.785151112861096,459,417,0.232613908,0.298474945,0.474820143,0.773295088,0.3298972602485306,115.84083800562564,"Stanton, Giancarlo",4
305,Spencer Steer,CIN,71.73187347931874,7.318248175182482,15.575714293005117,656,574,0.224738675,0.31859756,0.402439024,0.721036584,0.3164798483593773,96.204682253762,"Steer, Spencer",4
306,Michael Stefanic,LAA,63.70246913580247,6.12716049382716,4.216291369671692,124,110,0.218181818,0.300813008,0.254545454,0.555358462,0.2577551385251487,63.328956454403375,"Stefanic, Michael",1
307,Tyler Stephenson,CIN,70.83943217665615,7.414826498422713,12.23776265647827,515,457,0.258205689,0.337864077,0.444201312,0.782065389,0.3393622592643455,111.60611329395655,"Stephenson, Tyler",1
308,Trevor Story,BOS,68.56410256410257,7.0487179487179485,8.626642824993272,106,94,0.255319148,0.339622641,0.393617021,0.733239662,0.3175805228260847,101.38774183691125,"Story, Trevor",2
309,Seiya Suzuki,CHC,73.50958083832336,7.175748502994011,12.726592793685375,585,512,0.283203125,0.365811965,0.482421875,0.84823384,0.364872846918827,137.79655534262386,"Suzuki, Seiya",1
310,Eugenio Suarez,ARI,71.62112299465241,7.673262032085562,23.759729159070773,640,571,0.255691768,0.31875,0.469352014,0.788102014,0.3372951490804553,115.05457542513632,"Suárez, Eugenio",4
311,Dansby Swanson,CHC,71.53968253968254,7.3883597883597885,18.41861958194314,593,534,0.241573033,0.311973018,0.389513108,0.701486126,0.3065694088459821,98.5543450434368,"Swanson, Dansby",4
312,Ali Sanchez,MIA,69.03620689655172,7.156896551724138,11.845060052556668,96,84,0.166666666,0.211111111,0.19047619,0.401587301,0.1840681744946374,10.935044816049109,"Sánchez, Ali",2
313,Gary Sanchez,MIL,72.6874251497006,7.30179640718563,16.059274429504168,280,245,0.220408163,0.307142857,0.391836734,0.698979591,0.3070861337440354,95.98447169465314,"Sánchez, Gary",1
314,Fernando Tatis Jr.,SDP,74.83028169014084,7.268661971830986,16.199646308210838,438,398,0.276381909,0.340182648,0.492462311,0.832644959,0.3587745542395605,134.82324254002185,"Tatis Jr., Fernando",4
315,Leody Taveras-R,TEX,67.70344827586207,6.932758620689656,5.233984848038402,102,90,0.188888888,0.27,0.244444444,0.514444444,0.2379376053810119,51.17824085160215,"Taveras, Leody",2
316,Chris Taylor,LAD,69.91884057971014,7.042753623188406,18.416523023530463,246,213,0.201877934,0.297959183,0.300469483,0.598428666,0.2719940883772714,74.43562416703843,"Taylor, Chris",1
317,Michael A. Taylor,PIT,73.31506849315069,7.030821917808219,16.531235380092653,300,269,0.19330855,0.253378378,0.289962825,0.543341203,0.2418962217666007,49.89253717057174,"Taylor, Michael A.",4
318,Tyrone Taylor,NYM,69.875,7.5046875,17.255191806657663,345,319,0.247648902,0.299418604,0.401253918,0.700672522,0.3036750242244398,97.57432164703548,"Taylor, Tyrone",2
319,Lane Thomas,CLE,71.67321937321937,6.655840455840456,14.678611862146752,528,472,0.237288135,0.308712121,0.400423728,0.709135849,0.3088420941662291,99.1436479874356,"Thomas, Lane",1
320,Michael Toglia-R,COL,73.555421686747,7.113253012048193,16.235226569125913,146,127,0.236220472,0.328767123,0.503937007,0.83270413,0.3559994918026336,116.173578614425,"Toglia, Michael",4
321,Spencer Torkelson,DET,73.74570135746606,7.37737556561086,16.87857373762212,381,342,0.219298245,0.294736842,0.374269005,0.669005847,0.2946448169256511,92.240620145903,"Torkelson, Spencer",4
322,Abraham Toro-R,OAK,69.24655172413793,7.396551724137931,8.032026980236715,83,77,0.285714285,0.320987654,0.415584415,0.736572069,0.3158365651965141,109.92677808828542,"Toro, Abraham",2
323,Luis Torrens,NYM,71.2702380952381,7.335714285714286,14.1809371643757,130,118,0.228813559,0.292307692,0.372881355,0.665189047,0.2918025718285487,89.58334737370802,"Torrens, Luis",4
324,Gleyber Torres,NYY,69.5235294117647,7.315966386554622,10.485337624315603,665,587,0.257240204,0.330316742,0.378194207,0.708510949,0.3126727258098251,103.72474872776066,"Torres, Gleyber",1
325,Ezequiel Tovar,COL,71.51627358490566,7.52004716981132,21.72009340300444,695,655,0.26870229,0.294629898,0.46870229,0.763332188,0.3244099165637826,94.9116291349422,"Tovar, Ezequiel",3
326,Alan Trejo,COL,65.76904761904763,6.857142857142857,12.80823988384684,67,63,0.142857142,0.181818181,0.142857142,0.324675323,0.1520280278090274,-21.11319811166627,"Trejo, Alan",3
327,Jose Trevino,NYY,68.71146496815287,6.884713375796179,8.987594484320386,234,209,0.215311004,0.287553648,0.354066985,0.641620633,0.2837204319213081,83.35911395251844,"Trevino, Jose",2
328,Jared Triolo,PIT,70.45960784313726,7.69921568627451,8.599602939714533,446,394,0.21573604,0.295964125,0.314720812,0.610684937,0.2745213358926132,71.85147530331722,"Triolo, Jared",4
329,Chadwick Tromp,ATL,71.53666666666666,7.406666666666666,12.97762881353567,54,52,0.25,0.259259259,0.365384615,0.624643874,0.2664404180314805,67.80632032251921,"Tromp, Chadwick",3
330,Mike Trout,LAA,75.07,7.464285714285714,21.307383526403367,126,109,0.220183486,0.325396825,0.541284403,0.866681228,0.365490749835968,139.1123855910432,"Trout, Mike",1
331,Justin Turner,SEA,65.13119266055047,6.357798165137615,15.03566783869887,539,460,0.258695652,0.354359925,0.382608695,0.73696862,0.3265532150836852,116.63779364930164,"Turner, Justin",1
332,Trea Turner,PHI,71.05502645502645,7.418253968253968,13.366902949729898,539,505,0.295049504,0.337662337,0.46930693,0.806969267,0.3490665514084315,124.02274788085492,"Turner, Trea",3
333,Gio Urshela,ATL,68.17655367231639,7.200847457627118,12.38187082234742,461,432,0.25,0.286334056,0.361111111,0.647445167,0.2813197794167892,81.14010877018599,"Urshela, Gio",3
334,Luis Urias,SEA,67.80925925925925,7.598148148148148,26.69047689273204,109,94,0.191489361,0.302752293,0.393617021,0.696369314,0.3089437703473852,107.4874870924155,"Urías, Luis",4
335,Ramon Urias,BAL,70.444,7.457999999999999,16.90913805081276,301,272,0.25367647,0.322259136,0.422794117,0.745053253,0.3252721706102061,115.21803132765,"Urías, Ramón",4
336,Ildemaro Vargas-R,WSN,70.29292929292929,7.147474747474748,5.2381162227537,128,119,0.260504201,0.299212598,0.344537815,0.643750413,0.2827981316198514,80.37286336192506,"Vargas, Ildemaro",2
337,Miguel Vargas,CHW,69.43221476510067,7.717449664429531,19.61328621624804,237,206,0.150485436,0.248945147,0.257281553,0.5062267,0.2327870299041522,46.490591312508265,"Vargas, Miguel",4
338,Andrew Vaughn,CHW,71.10244498777506,7.453789731051344,14.567493502045474,619,570,0.245614035,0.297253634,0.401754385,0.699008019,0.3037608829183994,96.95105768203112,"Vaughn, Andrew",2
339,Nelson Velazquez,KCR,72.17463768115942,7.341304347826087,18.62785745732426,230,205,0.2,0.273913043,0.365853658,0.639766701,0.2801629683245783,76.39437439327672,"Velázquez, Nelson",4
340,Mark Vientos,NYM,71.56734006734007,7.450841750841751,17.092522410770094,454,413,0.266343825,0.321585903,0.515738498,0.837324401,0.3559990261357261,132.7919615421706,"Vientos, Mark",4
341,Matt Vierling,DET,70.89897959183673,7.4367346938775505,8.325238073913145,567,518,0.256756756,0.312169312,0.422779922,0.734949234,0.3174157493316664,108.25815902065736,"Vierling, Matt",1
342,Ryan Vilade,DET,74.15294117647059,7.185294117647059,10.4586878505062,49,45,0.177777777,0.208333333,0.244444444,0.452777777,0.1999968228240808,25.663288225188868,"Vilade, Ryan",3
343,David Villar,SFG,69.26190476190476,7.519047619047619,20.161674994379425,37,35,0.257142857,0.27027027,0.457142857,0.727413127,0.3049559254904051,96.88981916691569,"Villar, David",2
344,Anthony Volpe,NYY,69.36395833333333,7.177291666666666,10.222600124769077,689,637,0.2433281,0.293002915,0.364207221,0.657210136,0.2873523066513729,85.91384880657668,"Volpe, Anthony",2
345,Christian Vazquez,MIN,68.2289592760181,6.910859728506787,12.84394606997236,315,294,0.221088435,0.248387096,0.326530612,0.574917708,0.2500467196587593,60.35457841765688,"Vázquez, Christian",2
346,Eric Wagaman,LAA,70.29268292682927,7.051219512195122,8.734564302479814,74,72,0.25,0.27027027,0.402777777,0.673048047,0.2898450292445518,85.9016409154436,"Wagaman, Eric",2
347,Christian Walker,ARI,74.84240506329114,7.478164556962025,15.838763610965303,552,479,0.25052192,0.335144927,0.467640918,0.802785845,0.3434478165241924,119.1957423564317,"Walker, Christian",4
348,Jordan Walker,STL,77.82135922330097,7.8941747572815535,2.7947191756251293,178,164,0.201219512,0.252808988,0.365853658,0.618662646,0.2679954958095979,71.51372201780228,"Walker, Jordan",4
349,Taylor Walls-R,TBR,65.68571428571428,7.092857142857143,24.805714882574588,56,53,0.188679245,0.232142857,0.264150943,0.4962938,0.2203244183744703,42.82152581982994,"Walls, Taylor",1
350,Taylor Ward,LAA,70.18943298969072,7.055670103092783,16.92166032847853,663,585,0.246153846,0.322775263,0.425641025,0.748416288,0.3253815192982082,110.89873373349609,"Ward, Taylor",1
351,Davis Wendzel,TEX,72.15142857142858,6.771428571428571,6.623572747290163,49,47,0.127659574,0.163265306,0.234042553,0.397307859,0.1757746582128563,7.451554342612049,"Wendzel, Davis",2
352,Jamie Westbrook,BOS,67.20416666666667,7.329166666666667,18.211557051793697,48,40,0.15,0.234042553,0.35,0.584042553,0.2520904426879071,55.32068205121127,"Westbrook, Jamie",2
353,Jordan Westburg,BAL,70.54240282685512,6.681978798586573,14.630344188160985,447,416,0.264423076,0.311659192,0.48076923,0.792428422,0.3395621362288437,125.26988496869662,"Westburg, Jordan",2
354,Shay Whitcomb,HOU,71.13103448275862,7.558620689655172,17.14312304684611,46,41,0.219512195,0.304347826,0.292682926,0.597030752,0.2717229633227638,76.471330968685,"Whitcomb, Shay",4
355,Eli White,ATL,69.61153846153846,6.838461538461539,7.227009222234576,42,39,0.282051282,0.333333333,0.435897435,0.769230768,0.3351706110295795,114.06645140030052,"White, Eli",2
356,Alika Williams,PIT,68.91851851851851,6.774074074074075,9.009899341318542,96,87,0.206896551,0.241758241,0.298850574,0.540608815,0.2369858602901081,46.58752731052207,"Williams, Alika",2
357,Luke Williams,ATL,70.21290322580644,7.474193548387096,12.540316404018592,52,46,0.195652173,0.274509803,0.260869565,0.535379368,0.2456925020498388,53.841550677130776,"Williams, Luke",4
358,Jacob Wilson,OAK,63.392105263157895,6.015789473684211,4.06514138725349,103,92,0.25,0.31372549,0.315217391,0.628942881,0.2811220545394748,85.50788236400159,"Wilson Jr., Jacob",2
359,Weston Wilson,PHI,72.58275862068966,7.353448275862069,15.497559403062484,98,88,0.284090909,0.346938775,0.488636363,0.835575138,0.3581331840583256,130.12521313698758,"Wilson, Weston",4
360,Masyn Winn,STL,69.75491071428571,7.2,9.582315159726573,637,587,0.267461669,0.313880126,0.415672913,0.729553039,0.315483457292614,103.47637521276305,"Winn, Masyn",2
361,Patrick Wisdom,CHC,74.85454545454546,7.758585858585858,22.16261901633337,174,158,0.170886075,0.236994219,0.392405063,0.629399282,0.2713700009219219,74.86273072667855,"Wisdom, Patrick",4
362,Bobby Witt Jr.,KCR,74.46051080550099,7.073280943025541,9.284721393918966,709,636,0.331761006,0.389280677,0.588050314,0.977330991,0.4097383537462779,167.5403466440698,"Witt Jr., Bobby",3
363,Connor Wong,BOS,71.05109717868338,7.192163009404389,15.29259516577924,487,447,0.279642058,0.333333333,0.425055928,0.758389261,0.3301827815390125,110.25242797469576,"Wong, Connor",4
364,Juan Yepez,WSN,69.34972677595628,7.196174863387979,9.787491984797692,249,226,0.28318584,0.334677419,0.429203539,0.763880958,0.3312599365749666,112.99097996682843,"Yepez, Juan",2
365,Nick Yorke,PIT,72.44545454545454,7.318181818181818,13.27961595735574,42,37,0.216216216,0.285714285,0.378378378,0.664092663,0.2891906982376462,81.72496168982374,"Yorke, Nick",4
366,Jacob Young,WSN,65.60608695652174,6.655652173913043,2.5077285387443053,521,468,0.256410256,0.31640625,0.331196581,0.647602831,0.2896075388416648,84.95606118084855,"Young, Jacob",2
367,Seby Zavala,SEA,69.04736842105264,7.189473684210526,29.37173227620918,43,39,0.153846153,0.214285714,0.282051282,0.496336996,0.2207387543859936,45.4422775718471,"Zavala, Seby",2
368,Travis d'Arnaud,ATL,71.0454054054054,7.747567567567567,19.999096928319787,341,307,0.237785016,0.302052785,0.436482084,0.738534869,0.3187901582186522,103.04128384158486,"d'Arnaud, Travis",4
369,CJ Abrams,WSN,71.8690176322418,7.404785894206548,15.378242308047202,602,541,0.245841035,0.314475873,0.432532347,0.74700822,0.3222490843123815,106.92605873488542,"Abrams, CJ",5
370,Wilyer Abreu,BOS,74.76286764705883,7.377573529411765,17.83716527412129,447,399,0.253132832,0.322147651,0.458646616,0.780794267,0.3356012447301706,114.06388563739888,"Abreu, Wilyer",6
371,Ozzie Albies-L,ATL,67.91631578947369,7.332105263157894,20.63954379356207,293,262,0.225190839,0.293515358,0.351145038,0.644660396,0.2840050467045233,79.62851940713391,"Albies, Ozzie",5
372,Yordan Alvarez,HOU,76.41051401869159,7.469392523364486,15.914334635212832,635,552,0.307971014,0.392125984,0.567028985,0.959154969,0.4015873697539716,167.82060649985647,"Alvarez, Yordan",6
373,Adael Amador-L,COL,71.71904761904761,7.376190476190477,-3.326695338263443,31,30,0.166666666,0.193548387,0.2,0.393548387,0.1764651517714223,-4.665338614230461,"Amador, Adael",5
374,Jonathan Aranda,TBR,70.6364705882353,7.405882352941177,20.29441318415029,143,128,0.234375,0.307692307,0.4296875,0.737379807,0.3201246457500057,113.02304384263526,"Aranda, Jonathan",6
375,Luis Arraez,SD,62.76003616636529,5.886075949367089,15.323368993455258,672,637,0.313971742,0.346268656,0.392464678,0.738733334,0.3227873320343612,109.21471774923764,"Arraez, Luis",8
376,Akil Baddoo,DET,73.25744680851064,7.419148936170212,18.380482424776364,82,73,0.136986301,0.219512195,0.301369863,0.520882058,0.229607550109305,46.49207849798147,"Baddoo, Akil",6
377,Ji Hwan Bae,PIT,66.7595744680851,6.71063829787234,14.12088653799082,81,74,0.189189189,0.24691358,0.216216216,0.463129796,0.2126445078555448,30.20412861608635,"Bae, Ji Hwan",8
378,Patrick Bailey-L,SFG,71.02489270386266,7.102145922746781,12.417717143345598,351,312,0.25,0.314285714,0.375,0.689285714,0.3020645127977643,94.94370022956277,"Bailey, Patrick",6
379,Brooks Baldwin-L,CHW,69.98852459016393,6.988524590163935,22.83770920713665,90,88,0.21590909,0.233333333,0.34090909,0.574242423,0.2481138096915351,57.80776996834296,"Baldwin, Brooks",5
380,Addison Barger,TOR,74.06598639455783,7.500680272108843,15.86206359734237,225,208,0.197115384,0.25,0.350961538,0.600961538,0.2624712219195707,69.76630384824855,"Barger, Addison",6
381,Tucker Barnhart,ARI,66.28636363636363,7.104545454545455,8.789074681856171,96,81,0.172839506,0.287234042,0.209876543,0.497110585,0.2385197408655856,48.57195502266468,"Barnhart, Tucker",7
382,Brett Baty,NYM,72.27065217391304,7.470652173913043,19.030952063396256,171,153,0.228758169,0.305882352,0.326797385,0.632679737,0.2822889675050092,83.18003954302495,"Baty, Brett",5
383,Jake Bauers,MIL,73.60734463276836,7.401129943502825,24.15300041296633,346,302,0.198675496,0.300578034,0.360927152,0.661505186,0.2941344585971556,87.26710653334659,"Bauers, Jake",6
384,Josh Bell-L,ARI,70.70769230769231,7.94923076923077,13.215239397588554,404,361,0.252077562,0.324189526,0.409972299,0.734161825,0.3219838806815873,104.13004416911676,"Bell, Josh",6
385,Cody Bellinger,CHC,68.39285714285714,7.539655172413793,17.733423078178525,569,516,0.265503875,0.32513181,0.426356589,0.751488399,0.3218178371517683,108.81758251427196,"Bellinger, Cody",5
386,Andrew Benintendi,CHW,67.57660167130919,6.677437325905292,17.806541729628492,522,477,0.22851153,0.28927203,0.396226415,0.685498445,0.297897513676971,92.82664401784544,"Benintendi, Andrew",8
387,Will Benson,CIN,70.84825581395349,7.604651162790698,20.967911303548007,388,343,0.186588921,0.273901808,0.376093294,0.649995102,0.2849717613030466,74.99757990681644,"Benson, Will",6
388,Steward Berroa-L,TOR,70.7,6.793333333333334,33.07237891555843,34,27,0.148148148,0.323529411,0.185185185,0.508714596,0.2565733334597419,65.61760866090012,"Berroa, Steward",7
389,Cavan Biggio,ATL,65.81340206185567,6.823711340206185,26.12884903690326,224,188,0.19680851,0.313636363,0.303191489,0.616827852,0.2846688582138582,84.38124445313572,"Biggio, Cavan",7
390,Tyler Black,MIL,68.78709677419356,6.770967741935484,13.98619023718477,57,49,0.204081632,0.315789473,0.244897959,0.560687432,0.2650295621470401,67.67751619384563,"Black, Tyler",7
391,Charlie Blackmon,COL,66.89065420560748,7.050155763239875,13.785275622094002,499,449,0.256124721,0.328657314,0.412026726,0.74068404,0.3228846777612774,93.88503887160977,"Blackmon, Charlie",8
392,Travis Blankenhorn,WSN,72.27619047619048,7.133333333333334,20.189377297328274,32,31,0.129032258,0.15625,0.161290322,0.317540322,0.1433971561491489,-13.453548529914706,"Blankenhorn, Travis",5
393,JJ Bleday,OAK,71.31342925659473,7.082973621103117,15.313433223295153,642,572,0.243006993,0.324492979,0.437062937,0.761555916,0.3302192336330204,120.0438407845668,"Bleday, JJ",6
394,Will Brennan,CLE,69.13834586466164,6.906015037593985,6.021255203901441,353,330,0.263636363,0.308781869,0.387878787,0.696660656,0.3025350095200063,97.8432974834259,"Brennan, Will",5
395,Trenton Brooks,SFG,65.32777777777778,6.933333333333334,26.985256362535672,29,25,0.12,0.24137931,0.12,0.36137931,0.1862639661492972,17.001994653601535,"Brooks, Trenton",7
396,Seth Brown,OAK,72.94836065573772,7.020901639344262,16.8537896203337,400,372,0.231182795,0.2825,0.379032258,0.661532258,0.2891366638243198,91.145522206631,"Brown, Seth",5
397,Vidal Brujan-L,MIA,65.64926470588235,6.657352941176471,9.126796253212577,207,187,0.229946524,0.300970873,0.326203208,0.627174081,0.2767757735416001,73.33361372356713,"Bruján, Vidal",8
398,Alec Burleson,STL,70.93816964285715,7.425669642857143,14.564342115469191,595,547,0.268738574,0.314189189,0.420475319,0.734664508,0.3185683012612768,105.55268665784791,"Burleson, Alec",5
399,Michael Busch,CHC,69.21781250000001,7.094687500000001,23.622491373261497,567,496,0.24798387,0.335097001,0.439516129,0.77461313,0.3364596908168321,118.67255367354512,"Busch, Michael",6
400,Lawrence Butler,OAK,74.18327526132404,7.083275261324042,12.006884903160756,451,412,0.262135922,0.31707317,0.490291262,0.807364432,0.3445680385946963,130.1370832211039,"Butler, Lawrence",6
401,Trey Cabbage,HOU,73.86808510638298,7.419148936170212,16.949712685202055,91,86,0.209302325,0.252747252,0.337209302,0.589956554,0.2582119952191363,66.96744008812311,"Cabbage, Trey",5
402,Oswaldo Cabrera-L,NYY,67.82134146341464,6.801219512195122,10.853833167070146,258,235,0.268085106,0.31640625,0.404255319,0.720661569,0.313704201253131,104.45030961902842,"Cabrera, Oswaldo",8
403,Willie Calhoun,LAA,69.80972972972972,6.575135135135136,6.423501811830098,254,229,0.244541484,0.314960629,0.379912663,0.694873292,0.3045855199866615,96.27040312881384,"Calhoun, Willie",8
